ticker,price,previous_close,gap_percent,avg_daily_volume,premarket_volume,dollar_volume,atr,atr_percent,market_cap,fetch_time,pm_vol_ratio_score,atr_percent_score,dollar_vol_score,pm_vol_abs_score,price_atr_bonus,gap_magnitude_score,interest_score,rank,scan_time,ticker_list
WY,25.935,25.88,0.2125193199381751,3369618.55,1415384.0,87862803.69125,0.7696522070510708,2.9516863165908758,,2025-07-29 16:18:49.258731+00:00,42.004279683230024,2.9516863165908758,100.0,100.0,100.0,0.0,52.54,196,2025-07-29 16:18:49.258731+00:00,sp500
SCHW,98.3,97.91,0.3983249923399046,6496777.8,3574437.0,645065067.762,1.743166906158339,1.755631892595769,,2025-07-29 16:18:49.258731+00:00,55.01861245739388,1.755631892595769,100.0,100.0,0.0,0.0,52.45,197,2025-07-29 16:18:49.258731+00:00,sp500
WYNN,109.65,111.27,-1.4559180372067857,1049015.4,456890.0,116188945.704,2.4933349425768516,2.251114971629516,,2025-07-29 16:18:49.258731+00:00,43.55417470515685,2.251114971629516,100.0,94.3302100542357,100.0,0.0,52.42,198,2025-07-29 16:18:49.258731+00:00,sp500
LUV,31.705,32.52,-2.50615006150063,9896163.15,4067924.0,319547108.1135,1.171175569384963,3.627053482146061,,2025-07-29 16:18:49.258731+00:00,41.10607250851558,3.627053482146061,100.0,100.0,100.0,0.0,52.35,199,2025-07-29 16:18:49.258731+00:00,sp500
KO,69.195,68.09,1.622852107504758,10241443.9,5643306.0,703279952.613,0.7727291196359077,1.1252790441763618,,2025-07-29 16:18:49.258731+00:00,55.10264036109205,1.1252790441763618,100.0,100.0,0.0,0.0,52.32,200,2025-07-29 16:18:49.258731+00:00,sp500
ENPH,33.99,34.95,-2.7467811158798305,6336406.4,3327030.0,216926873.104,1.7216580048207897,5.028941156187497,,2025-07-29 16:18:49.258731+00:00,52.506575335824415,5.028941156187497,100.0,100.0,0.0,0.0,52.26,201,2025-07-29 16:18:49.258731+00:00,sp500
T,27.595,27.6,-0.018115942028994775,22835303.4,12413267.0,634478904.969,0.5436969000322813,1.9568000720974674,,2025-07-29 16:18:49.258731+00:00,54.35998279751344,1.9568000720974674,100.0,100.0,0.0,0.0,52.23,202,2025-07-29 16:18:49.258731+00:00,sp500
FSLR,182.6071,183.58,-0.5299596905981097,1698071.45,709207.0,311528188.217,5.632253544682694,3.0700171943108545,,2025-07-29 16:18:49.258731+00:00,41.76543925757659,3.0700171943108545,100.0,97.5128937646696,100.0,0.0,52.22,203,2025-07-29 16:18:49.258731+00:00,sp500
GM,52.69,53.45,-1.4218896164639945,7388037.7,3040524.0,391972340.1735,1.4397704413770143,2.7137318657563174,,2025-07-29 16:18:49.258731+00:00,41.15468983056218,2.7137318657563174,100.0,100.0,100.0,0.0,52.14,204,2025-07-29 16:18:49.258731+00:00,sp500
TECH,57.575,58.55,-1.6652433817250116,1387423.1,575629.0,81344616.35300002,2.064977538403902,3.522049357673379,,2025-07-29 16:18:49.258731+00:00,41.48907424130389,3.522049357673379,100.0,96.0023903316315,100.0,0.0,52.08,205,2025-07-29 16:18:49.258731+00:00,sp500
DVN,33.9,34.09,-0.5573481959519061,4686097.15,1925551.0,159983356.701,0.7549196907749217,2.2112468974075035,,2025-07-29 16:18:49.258731+00:00,41.09071874448868,2.2112468974075035,100.0,100.0,100.0,0.0,51.99,206,2025-07-29 16:18:49.258731+00:00,sp500
MO,59.42,58.72,1.1920980926430567,5528230.3,2990259.0,326635487.2755,0.805815794808087,1.3638246506018228,,2025-07-29 16:18:49.258731+00:00,54.09070964355447,1.3638246506018228,100.0,100.0,0.0,0.0,51.98,207,2025-07-29 16:18:49.258731+00:00,sp500
BIIB,128.93,129.28,-0.2707301980197976,766665.6,328758.0,98531862.912,3.2647005639948596,2.5402276408301114,,2025-07-29 16:18:49.258731+00:00,42.88153792213972,2.5402276408301114,100.0,91.94796084609592,100.0,0.0,51.98,208,2025-07-29 16:18:49.258731+00:00,sp500
ETR,88.31,86.68,1.8804799261651999,1683778.0,910418.0,147406345.01,1.222593671134847,1.396531693568847,,2025-07-29 16:18:49.258731+00:00,54.0699545902132,1.396531693568847,100.0,99.32068854432262,0.0,0.0,51.91,209,2025-07-29 16:18:49.258731+00:00,sp500
KKR,150.43,152.15,-1.130463358527768,2195873.65,1172352.0,335474596.87875,3.0172298724959434,1.9749500065429182,,2025-07-29 16:18:49.258731+00:00,53.388864154365166,1.9749500065429182,100.0,100.0,0.0,0.0,51.85,210,2025-07-29 16:18:49.258731+00:00,sp500
VRTX,468.24,460.83,1.6079682312349513,679808.95,375641.0,315710074.4695,7.984660262296864,1.71931273277855,,2025-07-29 16:18:49.258731+00:00,55.25684826597238,1.71931273277855,100.0,92.91290240266333,0.0,0.0,51.82,211,2025-07-29 16:18:49.258731+00:00,sp500
EXPE,184.615,187.16,-1.359799102372295,918728.05,388424.0,170938540.983,4.3071388841442255,2.314919318576924,,2025-07-29 16:18:49.258731+00:00,42.27845225798863,2.314919318576924,100.0,93.15511957349324,100.0,0.0,51.81,212,2025-07-29 16:18:49.258731+00:00,sp500
DUK,119.26,117.6,1.4115646258503494,1640015.8,884625.0,194194270.878,1.4529448270526757,1.227045711555338,,2025-07-29 16:18:49.258731+00:00,53.94002911435365,1.227045711555338,100.0,99.11266165915481,0.0,0.0,51.79,213,2025-07-29 16:18:49.258731+00:00,sp500
JPM,297.89,298.28,-0.1307496312189843,5497913.4,2933552.0,1644654061.3461,3.785958523234868,1.2656079224162704,,2025-07-29 16:18:49.258731+00:00,53.35755197599147,1.2656079224162704,100.0,100.0,0.0,0.0,51.66,214,2025-07-29 16:18:49.258731+00:00,sp500
SWKS,71.25,71.32,-0.09814918676387153,1315310.05,704635.0,94123587.178,1.3460125383166934,1.8809565935113097,,2025-07-29 16:18:49.258731+00:00,53.571779520729734,1.8809565935113097,100.0,97.46608046012629,0.0,0.0,51.65,215,2025-07-29 16:18:49.258731+00:00,sp500
SO,95.03,94.3,0.7741251325556776,3157226.25,1687130.0,299115614.925,1.0413480703153473,1.0991641020850194,,2025-07-29 16:18:49.258731+00:00,53.437095298444326,1.0991641020850194,100.0,100.0,0.0,0.0,51.65,216,2025-07-29 16:18:49.258731+00:00,sp500
MDLZ,70.17,69.58,0.8479448117275128,4339933.4,2298634.0,302558456.98100007,1.043152745869895,1.4963103290108226,,2025-07-29 16:18:49.258731+00:00,52.964729827420854,1.4963103290108226,100.0,100.0,0.0,0.0,51.56,217,2025-07-29 16:18:49.258731+00:00,sp500
EQT,53.06,51.91,2.215372760547112,7293192.95,2838298.0,389347105.63575,2.1053660516047854,3.9437408478126548,,2025-07-29 16:18:49.258731+00:00,38.91708363481594,3.9437408478126548,100.0,100.0,100.0,0.0,51.55,218,2025-07-29 16:18:49.258731+00:00,sp500
UDR,40.1653,39.9,0.664912280701763,1177604.3,631320.0,47286700.6665,0.5025855208847905,1.2516137987418514,,2025-07-29 16:18:49.258731+00:00,53.61053793706425,1.2516137987418514,100.0,96.67083726265356,0.0,0.0,51.42,219,2025-07-29 16:18:49.258731+00:00,sp500
NDAQ,95.5,95.14,0.3783897414336761,2552777.2,1014355.0,243713639.284,1.9475132352460776,2.039921687698835,,2025-07-29 16:18:49.258731+00:00,39.73535175729398,2.039921687698835,100.0,100.0,100.0,0.0,51.4,220,2025-07-29 16:18:49.258731+00:00,sp500
CB,268.435,265.99,0.9192074890033434,1491764.9,787407.0,398972522.50499994,4.270809696742043,1.5968628516515395,,2025-07-29 16:18:49.258731+00:00,52.78358540276689,1.5968628516515395,100.0,98.26999704787595,0.0,0.0,51.34,221,2025-07-29 16:18:49.258731+00:00,sp500
PNW,89.56,88.69,0.9809448641335039,756069.1,406148.0,67286369.5545,1.6556869724117917,1.8604269592806244,,2025-07-29 16:18:49.258731+00:00,53.71837045053157,1.8604269592806244,100.0,93.47808980455441,0.0,0.0,51.3,222,2025-07-29 16:18:49.258731+00:00,sp500
ICE,184.275,182.79,0.8124076809453546,1326653.0,705140.0,243891887.52,2.0852850737070394,1.134293447403742,,2025-07-29 16:18:49.258731+00:00,53.15180382511478,1.134293447403742,100.0,97.47126612005079,0.0,0.0,51.29,223,2025-07-29 16:18:49.258731+00:00,sp500
WST,254.85,257.76,-1.1289571694599614,634880.7,325087.0,160028029.24199998,14.563744237886336,5.7778878988678635,,2025-07-29 16:18:49.258731+00:00,51.204423130203836,5.7778878988678635,100.0,91.86668231073631,0.0,0.0,51.11,224,2025-07-29 16:18:49.258731+00:00,sp500
TSCO,58.44,58.11,0.5678884873515717,4427455.8,1703918.0,260909970.294,1.6650177507732131,2.825416173041258,,2025-07-29 16:18:49.258731+00:00,38.48526280036494,2.825416173041258,100.0,100.0,100.0,0.0,51.1,225,2025-07-29 16:18:49.258731+00:00,sp500
ROL,57.55,57.26,0.5064617534055172,1177717.1,617116.0,67589184.369,0.9755813320775781,1.6999151979048233,,2025-07-29 16:18:49.258731+00:00,52.39934106416557,1.6999151979048233,100.0,96.50612517141516,0.0,0.0,51.04,226,2025-07-29 16:18:49.258731+00:00,sp500
VICI,32.82,32.49,1.0156971375807888,3842953.1,1980301.0,126183365.03850001,0.5662684106260233,1.724587819783838,,2025-07-29 16:18:49.258731+00:00,51.530709547301,1.724587819783838,100.0,100.0,0.0,0.0,51.04,227,2025-07-29 16:18:49.258731+00:00,sp500
ACGL,86.33,86.5,-0.19653179190751643,1866593.35,953880.0,162244293.98200002,1.4000605220156699,1.6107461136857686,,2025-07-29 16:18:49.258731+00:00,51.10272143635356,1.6107461136857686,100.0,99.65823663872814,0.0,0.0,50.81,228,2025-07-29 16:18:49.258731+00:00,sp500
EFX,243.655,240.95,1.1226395517742322,746152.55,300391.0,180856185.83175,5.460290017655113,2.252734293646518,,2025-07-29 16:18:49.258731+00:00,40.25865756271958,2.252734293646518,100.0,91.29480604021599,100.0,0.0,50.8,229,2025-07-29 16:18:49.258731+00:00,sp500
SJM,111.45,108.7,2.529898804047838,1371310.1,534088.0,152139999.0445,2.313228015039494,2.0850223219067954,,2025-07-29 16:18:49.258731+00:00,38.9472811437763,2.0850223219067954,100.0,95.46022722351682,100.0,0.0,50.65,230,2025-07-29 16:18:49.258731+00:00,sp500
AKAM,78.96,79.71,-0.940910801656003,828020.7,431269.0,65976689.376,1.2248238414274253,1.5371785158476723,,2025-07-29 16:18:49.258731+00:00,52.0843259111759,1.5371785158476723,100.0,93.91248748012777,0.0,0.0,50.61,231,2025-07-29 16:18:49.258731+00:00,sp500
KMI,27.79,27.21,2.1315692760014637,10910438.3,5485581.0,301837275.5695,0.5091121403607657,1.8402752227029302,,2025-07-29 16:18:49.258731+00:00,50.278282587419056,1.8402752227029302,100.0,100.0,0.0,0.0,50.57,232,2025-07-29 16:18:49.258731+00:00,sp500
ACN,277.478,277.04,0.1580999133699062,2494310.2,1256094.0,691360429.6850001,4.513372942301893,1.6283477738980403,,2025-07-29 16:18:49.258731+00:00,50.358371625149104,1.6283477738980403,100.0,100.0,0.0,0.0,50.55,233,2025-07-29 16:18:49.258731+00:00,sp500
WDAY,238.04,238.04,0.0,1470645.75,566977.0,352719676.68,5.082539860321802,2.1191377002675957,,2025-07-29 16:18:49.258731+00:00,38.55292819497829,2.1191377002675957,100.0,95.89277012722843,100.0,0.0,50.54,234,2025-07-29 16:18:49.258731+00:00,sp500
CE,57.28,57.91,-1.0878950094974884,996732.65,380246.0,57182552.130499996,2.0037342942013314,3.4926517242484425,,2025-07-29 16:18:49.258731+00:00,38.149246941995926,3.4926517242484425,100.0,93.00109660541791,100.0,0.0,50.43,235,2025-07-29 16:18:49.258731+00:00,sp500
PRU,103.755,103.75,0.004819277108429352,941667.2,483999.0,98696139.232,1.5670838864972907,1.495166383453192,,2025-07-29 16:18:49.258731+00:00,51.398094783379946,1.495166383453192,100.0,94.74742269407353,0.0,0.0,50.41,236,2025-07-29 16:18:49.258731+00:00,sp500
CMS,72.15,71.34,1.135407905803199,1223649.0,622575.0,87772342.77000001,1.0734624928259646,1.4965321243914187,,2025-07-29 16:18:49.258731+00:00,50.878560763748425,1.4965321243914187,100.0,96.56987291382545,0.0,0.0,50.38,237,2025-07-29 16:18:49.258731+00:00,sp500
EVRG,69.43,68.36,1.5652428320655463,1466021.55,741016.0,101155486.95,1.014899992297558,1.4708695540544316,,2025-07-29 16:18:49.258731+00:00,50.546050977217895,1.4708695540544316,100.0,97.8304695239358,0.0,0.0,50.37,238,2025-07-29 16:18:49.258731+00:00,sp500
KDP,33.835,32.97,2.623597209584477,6927936.5,3446082.0,232813306.08249998,0.6026250818246289,1.7932601750472517,,2025-07-29 16:18:49.258731+00:00,49.7418242791342,1.7932601750472517,100.0,100.0,0.0,0.0,50.35,239,2025-07-29 16:18:49.258731+00:00,sp500
EQR,67.14,66.21,1.4046216583597748,1037759.1,528616.0,69436461.381,0.9847036520611879,1.4716838321046002,,2025-07-29 16:18:49.258731+00:00,50.93821870605616,1.4716838321046002,100.0,95.3856854277613,0.0,0.0,50.28,240,2025-07-29 16:18:49.258731+00:00,sp500
COP,97.25,97.02,0.23706452277881263,3340838.4,1651928.0,324462225.408,1.732277874685579,1.783646905565876,,2025-07-29 16:18:49.258731+00:00,49.44651019336943,1.783646905565876,100.0,100.0,0.0,0.0,50.22,241,2025-07-29 16:18:49.258731+00:00,sp500
IT,351.24,352.47,-0.3489658694357018,625459.15,321733.0,219973983.055,6.116877696980644,1.739231645430948,,2025-07-29 16:18:49.258731+00:00,51.439490492704444,1.739231645430948,100.0,91.79161597369725,0.0,0.0,50.19,242,2025-07-29 16:18:49.258731+00:00,sp500
STZ,175.28,172.6,1.5527230590961802,1300634.05,493887.0,226453394.44550002,3.591758194989937,2.0629246998965804,,2025-07-29 16:18:49.258731+00:00,37.97278719559895,2.0629246998965804,100.0,94.89380790389735,100.0,0.0,50.19,243,2025-07-29 16:18:49.258731+00:00,sp500
AAP,57.03,57.5,-0.8173913043478241,1841392.7,858417.0,104554277.506,3.4529051417279555,6.081199615582873,,2025-07-29 16:18:49.258731+00:00,46.61781270230951,6.081199615582873,100.0,98.89498026149757,0.0,0.0,50.06,244,2025-07-29 16:18:49.258731+00:00,sp500
WMT,98.2,97.61,0.6044462657514633,8437106.4,4149567.0,827047354.8600001,1.1563692737304623,1.17966771102317,,2025-07-29 16:18:49.258731+00:00,49.18234763520346,1.17966771102317,100.0,100.0,0.0,0.0,49.97,245,2025-07-29 16:18:49.258731+00:00,sp500
CLX,127.65,127.24,0.32222571518391296,1037143.65,517186.0,131862443.661,2.3123178724328586,1.8187178483819872,,2025-07-29 16:18:49.258731+00:00,49.86638061178893,1.8187178483819872,100.0,95.22745999883156,0.0,0.0,49.92,246,2025-07-29 16:18:49.258731+00:00,sp500
FIS,81.9,81.83,0.08554319931566343,1436942.65,707401.0,118425628.49975,1.497162741586377,1.8166143803753894,,2025-07-29 16:18:49.258731+00:00,49.229591730748616,1.8166143803753894,100.0,97.49443805563547,0.0,0.0,49.9,247,2025-07-29 16:18:49.258731+00:00,sp500
RTX,157.24,156.07,0.7496636124815891,3543204.45,1720420.0,556743715.2285,2.910764529171088,1.8524562649851004,,2025-07-29 16:18:49.258731+00:00,48.55548202983319,1.8524562649851004,100.0,100.0,0.0,0.0,49.89,248,2025-07-29 16:18:49.258731+00:00,sp500
JNJ,168.6287,166.22,1.4491035976416857,6264397.75,3035358.0,1053323401.0351,2.6121821740321227,1.5535350413288356,,2025-07-29 16:18:49.258731+00:00,48.454107180534635,1.5535350413288356,100.0,100.0,0.0,0.0,49.77,249,2025-07-29 16:18:49.258731+00:00,sp500
TRV,258.97,254.91,1.5927189988623556,928421.5,460754.0,240526158.005,4.802309703185313,1.8536726379686235,,2025-07-29 16:18:49.258731+00:00,49.62767449913644,1.8536726379686235,100.0,94.39116761289408,0.0,0.0,49.75,250,2025-07-29 16:18:49.258731+00:00,sp500
ETN,388.08,392.76,-1.1915673693858864,1452424.1,708980.0,571772164.3867501,7.3416073256904255,1.8649259402136131,,2025-07-29 16:18:49.258731+00:00,48.81356623041438,1.8649259402136131,100.0,97.51057661116764,0.0,0.0,49.74,251,2025-07-29 16:18:49.258731+00:00,sp500
NEM,63.5,63.66,-0.2513352183474656,9540411.05,3295316.0,610395498.979,2.230152332315977,3.485702301212843,,2025-07-29 16:18:49.258731+00:00,34.54060818480143,3.485702301212843,100.0,100.0,100.0,0.0,49.69,252,2025-07-29 16:18:49.258731+00:00,sp500
EXC,44.16,43.41,1.7277125086385625,3300542.65,1592440.0,144563768.07,0.6048851208125869,1.381016257562984,,2025-07-29 16:18:49.258731+00:00,48.24782373286405,1.381016257562984,100.0,100.0,0.0,0.0,49.64,253,2025-07-29 16:18:49.258731+00:00,sp500
HD,376.04,377.23,-0.3154574132492107,2174067.5,1044023.0,823112825.8375001,5.456865956069621,1.4413084761346577,,2025-07-29 16:18:49.258731+00:00,48.02164606204729,1.4413084761346577,100.0,100.0,0.0,0.0,49.57,254,2025-07-29 16:18:49.258731+00:00,sp500
TTWO,222.85,226.1,-1.4374170720919948,1205333.45,440737.0,269904292.79125,4.658615088188116,2.0804354530258413,,2025-07-29 16:18:49.258731+00:00,36.56556615100992,2.0804354530258413,100.0,94.06967494283975,100.0,0.0,49.55,255,2025-07-29 16:18:49.258731+00:00,sp500
GE,270.02,270.61,-0.21802594139168244,4865087.95,1691218.0,1323741780.3155,5.677889647475763,2.0867689541974213,,2025-07-29 16:18:49.258731+00:00,34.7623314805645,2.0867689541974213,100.0,100.0,100.0,0.0,49.43,256,2025-07-29 16:18:49.258731+00:00,sp500
PHM,116.8,116.82,-0.017120356103403546,1623173.55,566814.0,189359426.343,3.1019034903206175,2.6589263589238965,,2025-07-29 16:18:49.258731+00:00,34.92011066838786,2.6589263589238965,100.0,95.89068891249059,100.0,0.0,49.22,257,2025-07-29 16:18:49.258731+00:00,sp500
ILMN,107.26,109.88,-2.384419366581717,1435116.35,495911.0,155946918.17275003,3.5612410027654944,3.2772659115313068,,2025-07-29 16:18:49.258731+00:00,34.55545607852631,3.2772659115313068,100.0,94.923410290122,100.0,0.0,49.13,258,2025-07-29 16:18:49.258731+00:00,sp500
MTCH,33.995,34.16,-0.48302107728336996,2417710.55,1125172.0,82274690.0165,0.6783820317218658,1.9934823147865586,,2025-07-29 16:18:49.258731+00:00,46.53873889080726,1.9934823147865586,100.0,100.0,0.0,0.0,49.11,259,2025-07-29 16:18:49.258731+00:00,sp500
BBY,66.58,67.79,-1.7849240300929456,2285851.9,773186.0,153049213.96449998,1.6848961275493726,2.516460499663016,,2025-07-29 16:18:49.258731+00:00,33.82485103256252,2.516460499663016,100.0,98.13807572326975,100.0,0.0,48.97,260,2025-07-29 16:18:49.258731+00:00,sp500
TSN,54.07,53.45,1.1599625818521935,1572460.35,738060.0,84535468.41600001,0.7518109597653402,1.3984578864682666,,2025-07-29 16:18:49.258731+00:00,46.93663658991465,1.3984578864682666,100.0,97.80153762181581,0.0,0.0,48.9,261,2025-07-29 16:18:49.258731+00:00,sp500
FOX,51.41,51.92,-0.9822804314329836,623364.6,300178.0,32103276.9,0.9497499197261663,1.8441746014100318,,2025-07-29 16:18:49.258731+00:00,48.15448294625649,1.8441746014100318,100.0,91.28967177474064,0.0,0.0,48.85,262,2025-07-29 16:18:49.258731+00:00,sp500
CHD,97.0,95.68,1.3795986622073506,1278965.35,601389.0,123541657.98325,1.490127951054394,1.5426553662760951,,2025-07-29 16:18:49.258731+00:00,47.02152407803698,1.5426553662760951,100.0,96.31927003855014,0.0,0.0,48.83,263,2025-07-29 16:18:49.258731+00:00,sp500
NI,41.935,41.27,1.611339956384781,2706292.0,1239477.0,112865907.86,0.5881456317164611,1.4102520842020407,,2025-07-29 16:18:49.258731+00:00,45.79982500040646,1.4102520842020407,100.0,100.0,0.0,0.0,48.67,264,2025-07-29 16:18:49.258731+00:00,sp500
GDDY,164.68,166.04,-0.8190797398217209,950765.0,447723.0,157285053.95000002,2.5060886231647337,1.5148936850418506,,2025-07-29 16:18:49.258731+00:00,47.09081634262935,1.5148936850418506,100.0,94.18350625209096,0.0,0.0,48.63,265,2025-07-29 16:18:49.258731+00:00,sp500
MCHP,70.47,70.53,-0.08507018290089646,5321603.65,1697361.0,378898179.88000005,2.1399468060345046,3.005543266902394,,2025-07-29 16:18:49.258731+00:00,31.89566738965988,3.005543266902394,100.0,100.0,100.0,0.0,48.51,266,2025-07-29 16:18:49.258731+00:00,sp500
NRG,157.98,158.54,-0.3532231613472955,1749622.5,579840.0,278697368.025,4.129836113848464,2.592652466475274,,2025-07-29 16:18:49.258731+00:00,33.14086324335678,2.592652466475274,100.0,96.05514867750436,100.0,0.0,48.51,267,2025-07-29 16:18:49.258731+00:00,sp500
PLD,108.46,107.12,1.2509335324869204,3245274.85,1047856.0,348737235.381,2.1729878778581315,2.0221364953081444,,2025-07-29 16:18:49.258731+00:00,32.28866732196812,2.0221364953081444,100.0,100.0,100.0,0.0,48.42,268,2025-07-29 16:18:49.258731+00:00,sp500
MOS,36.185,36.44,-0.6997804610318207,2786254.35,891031.0,101196757.992,0.8992913212596693,2.476022360296446,,2025-07-29 16:18:49.258731+00:00,31.97952835856497,2.476022360296446,100.0,99.16488835523235,100.0,0.0,48.33,269,2025-07-29 16:18:49.258731+00:00,sp500
MNST,61.14,60.21,1.5445939212755353,3062243.4,1370374.0,186521245.494,0.8319573300260149,1.3658797078082663,,2025-07-29 16:18:49.258731+00:00,44.7506556794277,1.3658797078082663,100.0,100.0,0.0,0.0,48.24,270,2025-07-29 16:18:49.258731+00:00,sp500
LRCX,98.83,98.62,0.21293855201783993,6437976.0,2848960.0,641673067.92,1.8957435034903114,1.9020201700514814,,2025-07-29 16:18:49.258731+00:00,44.25241721932483,1.9020201700514814,100.0,100.0,0.0,0.0,48.18,271,2025-07-29 16:18:49.258731+00:00,sp500
O,57.25,56.86,0.6858951811466771,3557618.8,1584444.0,202570814.47199997,0.7877964307111837,1.3835553753269823,,2025-07-29 16:18:49.258731+00:00,44.536643442518354,1.3835553753269823,100.0,100.0,0.0,0.0,48.16,272,2025-07-29 16:18:49.258731+00:00,sp500
YUM,145.11,144.29,0.5682999514866045,1040351.75,475925.0,149919888.93375,2.2451144237520912,1.5579712180369116,,2025-07-29 16:18:49.258731+00:00,45.746546780932505,1.5579712180369116,100.0,94.62565718504655,0.0,0.0,48.15,273,2025-07-29 16:18:49.258731+00:00,sp500
HLT,271.32,270.57,0.27719259341390395,1338219.05,603163.0,363420147.4085,4.862974979690663,1.790689317557412,,2025-07-29 16:18:49.258731+00:00,45.072067984684566,1.790689317557412,100.0,96.34059021093807,0.0,0.0,48.11,274,2025-07-29 16:18:49.258731+00:00,sp500
PSX,126.45,127.69,-0.9711018873835029,1743844.85,563525.0,222035045.52625,2.998762360490139,2.355203110536139,,2025-07-29 16:18:49.258731+00:00,32.31508812266183,2.355203110536139,100.0,95.84856597253373,100.0,0.0,48.1,275,2025-07-29 16:18:49.258731+00:00,sp500
EA,149.7546,151.99,-1.4707546549115063,1582951.7,708301.0,238582480.22399998,2.4685913510503763,1.6378658114718527,,2025-07-29 16:18:49.258731+00:00,44.745585099027345,1.6378658114718527,100.0,97.50364113496016,0.0,0.0,48.06,276,2025-07-29 16:18:49.258731+00:00,sp500
XEL,72.16,71.14,1.433792521788018,1858312.6,825213.0,133092348.41200002,1.0587881027623953,1.4783413889449808,,2025-07-29 16:18:49.258731+00:00,44.40657615946854,1.4783413889449808,100.0,98.60944312163618,0.0,0.0,47.99,277,2025-07-29 16:18:49.258731+00:00,sp500
EXR,150.5,148.31,1.4766367743240494,668109.8,306265.0,99972609.92300001,2.514714655108694,1.6805658135521064,,2025-07-29 16:18:49.258731+00:00,45.84051902845909,1.6805658135521064,100.0,91.43497977417985,0.0,0.0,47.9,278,2025-07-29 16:18:49.258731+00:00,sp500
ARE,78.975,79.12,-0.18326592517695933,1104841.4,356262.0,87674689.29699999,2.383779942807373,3.0039442288543547,,2025-07-29 16:18:49.258731+00:00,32.24553315978203,3.0039442288543547,100.0,92.52951201110679,100.0,0.0,47.9,279,2025-07-29 16:18:49.258731+00:00,sp500
DOW,25.2301,25.71,-1.8665888759237674,11600479.2,4774250.0,293724133.344,1.3239250665639566,5.228771984849749,,2025-07-29 16:18:49.258731+00:00,41.15562743304604,5.228771984849749,100.0,100.0,0.0,0.0,47.77,280,2025-07-29 16:18:49.258731+00:00,sp500
BK,101.37,100.63,0.7353671867236501,3146194.1,1353713.0,320785950.436,1.6663744904646647,1.634341399043414,,2025-07-29 16:18:49.258731+00:00,43.02700205305197,1.634341399043414,100.0,100.0,0.0,0.0,47.62,281,2025-07-29 16:18:49.258731+00:00,sp500
DECK,113.21,112.39,0.7296022777827148,3558875.3,1443009.0,406174437.98899996,6.2170778475697,5.447365151642601,,2025-07-29 16:18:49.258731+00:00,40.5467704923519,5.447365151642601,100.0,100.0,0.0,0.0,47.58,282,2025-07-29 16:18:49.258731+00:00,sp500
AFL,101.455,100.88,0.5699841395717713,1383550.3,606563.0,140596381.486,1.5578648380269677,1.53302975598009,,2025-07-29 16:18:49.258731+00:00,43.841051532423506,1.53302975598009,100.0,96.38127718427624,0.0,0.0,47.56,283,2025-07-29 16:18:49.258731+00:00,sp500
CSGP,94.36,93.36,1.0711225364181662,1959695.45,840831.0,184466132.7085,1.7792713816721681,1.890227750634408,,2025-07-29 16:18:49.258731+00:00,42.90620769671124,1.890227750634408,100.0,98.74515385859377,0.0,0.0,47.51,284,2025-07-29 16:18:49.258731+00:00,sp500
DIS,119.48,120.37,-0.7393868904212018,4671427.85,1995772.0,561435556.1522499,1.5102174662671337,1.256577331836031,,2025-07-29 16:18:49.258731+00:00,42.722954610119906,1.256577331836031,100.0,100.0,0.0,0.0,47.4,285,2025-07-29 16:18:49.258731+00:00,sp500
DXCM,89.1,89.53,-0.4802859376745301,1728736.3,734368.0,154791048.30200002,1.6865718000442382,1.8835959348271587,,2025-07-29 16:18:49.258731+00:00,42.48004741960934,1.8835959348271587,100.0,97.76523892765026,0.0,0.0,47.24,286,2025-07-29 16:18:49.258731+00:00,sp500
FOXA,56.025,56.4,-0.6648936170212766,1791127.2,759616.0,100374768.288,1.0057149953353137,1.7946377504199034,,2025-07-29 16:18:49.258731+00:00,42.40994162781962,1.7946377504199034,100.0,98.00991125922712,0.0,0.0,47.21,287,2025-07-29 16:18:49.258731+00:00,sp500
BX,176.515,176.94,-0.24019441618628426,2821633.25,821313.0,502166069.5025,4.155377915650302,2.334875493426028,,2025-07-29 16:18:49.258731+00:00,29.107716249090842,2.334875493426028,100.0,98.57515376352528,100.0,0.0,47.08,288,2025-07-29 16:18:49.258731+00:00,sp500
DHI,146.61,146.2,0.28043775649796515,3611269.0,1024125.0,527678626.28000003,4.048294114166725,2.7705270422712327,,2025-07-29 16:18:49.258731+00:00,28.359144666320894,2.7705270422712327,100.0,100.0,100.0,0.0,47.04,289,2025-07-29 16:18:49.258731+00:00,sp500
UAL,91.05,92.43,-1.4930217461863136,6428582.6,1794100.0,593808174.762,3.1036576320959988,3.360027749373171,,2025-07-29 16:18:49.258731+00:00,27.90817372401811,3.360027749373171,100.0,100.0,100.0,0.0,47.0,290,2025-07-29 16:18:49.258731+00:00,sp500
ALL,194.145,192.0,1.1171875000000053,994972.25,425148.0,192711200.24125,2.9290241680705567,1.5122617487521268,,2025-07-29 16:18:49.258731+00:00,42.72963391692583,1.5122617487521268,100.0,93.80901936504218,0.0,0.0,46.85,291,2025-07-29 16:18:49.258731+00:00,sp500
ROST,139.72,140.82,-0.7811390427496054,1623030.6,676430.0,227191823.38799998,2.3155280408405083,1.6541849127307533,,2025-07-29 16:18:49.258731+00:00,41.67697146313815,1.6541849127307533,100.0,97.17039170938747,0.0,0.0,46.8,292,2025-07-29 16:18:49.258731+00:00,sp500
